,_id,id_str,created_at,tweet,location,localizacion,clean_tweets,len,fecha,region,id_region,traduccion,valoracion_manual,grupo_clave
1837,5f6ab251df36abf4cbaf5ea9,1308593512393437184,Wed Sep 23 02:26:20 +0000 2020,RT @verodelgadosch: En este minuto @AnibalPauchard en cnn llama a firmar #escazu destacando el gran rol que los movimientos sociales y la c…,Región de Valparaiso,Chile,verodelgadosch minuto anibalpauchard cnn llama firmar escazu destacando gran rol movimientos sociales c,103,23-9-2020,V Valparaíso,5,verodelgadosch minute anibal pauchard cnn llama sign escazu highlighting great role social movements c,Positivo,Otro Grupo
1838,5f6ab264df36abf4cbaf5ec5,1308593590143201285,Wed Sep 23 02:26:39 +0000 2020,"RT @G_Simonetti: Sin participación efectiva de la ciudadanía no hay conservación de la biodiversidad posible. 
Por eso desde @Kauyeken segu…",Región de Valparaiso,Chile,g simonetti pa icipaci n efectiva ciudadan nservaci n biodiversidad posible kauyeken segu,89,23-9-2020,V Valparaíso,5,g simonetti effective pa icipation citizens nservaci n biodiversity possible kauyeken followed,Neutro,Biología
1839,5f6ab26bdf36abf4cbaf5ed2,1308593619947974656,Wed Sep 23 02:26:46 +0000 2020,"RT @Kauyeken: Al no firmar el Acuerdo de Escazú Chile pierde una oportunidad de avanzar en protección ambiental junto a la ciudadanía. 
La…",Región de Valparaiso,Chile,kauyeken firmar acuerdo escaz chile pierde opo unidad avanzar protecci n ambiental junto ciudadan,97,23-9-2020,V Valparaíso,5,kauyeken sign agreement shortage Chile loses unit unit advance environmental protection together citizens,Neutro,Otro Grupo
1840,5f6ab26bdf36abf4cbaf5ed5,1308593621839556608,Wed Sep 23 02:26:46 +0000 2020,"RT @cseebach: El 35% de la energía que consume Chile es transporte, 98% de eso derivados del petróleo con un 11% kerosene de avión. 
@Airbu…",Santiago/Chile,Chile,cseebach energ nsume chile transpo derivados petr leo n kerosene avi n airbu,76,23-9-2020,RM Metropolitana,13,cseebach energ nsume chile transpo derivados petr leo n kerosene avi n airbu,Neutro,Otro Grupo
1841,5f6ab271df36abf4cbaf5edf,1308593644270768128,Wed Sep 23 02:26:51 +0000 2020,"RT @lucialopezchile: Noticia internacional la venta de Isla Guafo, territorio indígena de riquísima biodiversidad, cuyos dueños actuales Ro…",Chile,Chile,lucialopezchile noticia internacional venta isla guafo territorio ind gena riqu sima biodiversidad cuyos due actuales ro,120,23-9-2020,No Especifíca,17,lucialopezchile international news sale guafo island indigenous territory rich sima biodiversity whose current owners ro,Positivo,Biología
1842,5f6ab286df36abf4cbaf5efe,1308593734725103616,Wed Sep 23 02:27:13 +0000 2020,RT @fgatican: Estimad@s  están invitados para el jueves 24 a las 18 horas para conversar sobre el Mdo del Trabajo y la industria 4.0. Los i…,"Concepción, Chile",Chile,fgatican estimad s est n invitados jueves horas nversar mdo trabajo industria i,79,23-9-2020,VIII Bíobío,8,fgatican esteemed s are invited thursday hours invest mdo work industry i,Neutro,Industrias
1843,5f6ab287df36abf4cbaf5f01,1308593738822934528,Wed Sep 23 02:27:14 +0000 2020,"RT @mjoelizalde: El mismo día que Piñera habla sobre el cambio climático en la Asamblea General, el Canciller nos va a explicar porque es m…",Región de Valparaiso,Chile,mjoelizalde mismo d pi habla cambio clim asamblea general canciller va explicar m,81,23-9-2020,V Valparaíso,5,mjoelizalde himself d pi speaks climate change general assembly chancellor will explain m,Neutro,Cambio Climático
1844,5f6ab29ddf36abf4cbaf5f22,1308593829088555012,Wed Sep 23 02:27:36 +0000 2020,"RT @cseebach: El 35% de la energía que consume Chile es transporte, 98% de eso derivados del petróleo con un 11% kerosene de avión. 
@Airbu…","Santiago, Chile",Chile,cseebach energ nsume chile transpo derivados petr leo n kerosene avi n airbu,76,23-9-2020,RM Metropolitana,13,cseebach energ nsume chile transpo derivados petr leo n kerosene avi n airbu,Neutro,Otro Grupo
1845,5f6ab29ddf36abf4cbaf5f26,1308593831005294598,Wed Sep 23 02:27:36 +0000 2020,"RT @matiasasun: Algo MUY MALO debes estar haciendo con tu ""negocio"" para que te dé miedo firmar un acuerdo cuyo objetivo es proteger el Med…","Valparaíso, Chile",Chile,matiasasun malo debes haciendo n negocio d miedo firmar acuerdo cuyo objetivo proteger med,90,23-9-2020,V Valparaíso,5,matias asun bad you must do a scary business sign an agreement whose objective is to protect med,Neutro,Otro Grupo
1846,5f6ab2bbdf36abf4cbaf5f53,1308593957643968512,Wed Sep 23 02:28:06 +0000 2020,"RT @lagosweber: En todos los tonos le hemos pedimos al gob de @sebastianpinera que se comprometa con el cuidado 
Medioambiental.. la respue…","Valparaíso, Chile",Chile,lagosweber tonos pedimos gob sebastianpinera mprometa n cuidado medioambiental respue,85,23-9-2020,V Valparaíso,5,lagosweber shades we ask gob sebastianpinera mprometa n environmental care response,Neutro,Otro Grupo
1847,5f6ab2c0df36abf4cbaf5f58,1308593976090521603,Wed Sep 23 02:28:11 +0000 2020,"RT @ONU_derechos: Representante de @ONU_derechos participó de conversatorio con personas defensoras del medio ambiente🌎🌿

Preocupaciones de…",Región de Valparaiso,Chile,onu derechos representante onu derechos pa icip nversatorio n personas defensoras medio ambiente preocupaciones,111,23-9-2020,V Valparaíso,5,un rights un representative rights pa icip nversatory n defenders environment concerns,Neutro,Medio Ambiente
1848,5f6ab2c5df36abf4cbaf5f5e,1308593998832062466,Wed Sep 23 02:28:16 +0000 2020,"RT @G_Simonetti: Sin participación efectiva de la ciudadanía no hay conservación de la biodiversidad posible. 
Por eso desde @Kauyeken segu…","Viña del Mar, Chile",Chile,g simonetti pa icipaci n efectiva ciudadan nservaci n biodiversidad posible kauyeken segu,89,23-9-2020,V Valparaíso,5,g simonetti effective pa icipation citizens nservaci n biodiversity possible kauyeken followed,Neutro,Biología
1849,5f6ab2d7df36abf4cbaf5f72,1308594073977139204,Wed Sep 23 02:28:34 +0000 2020,"RT @Farcodiubb: AHORA: El Magíster en Hábitat Sustentable y Eficiencia Energética - UBB de  @Farcodiubb   desarrollajornada del ciclo ""Cone…","Concepción, Chile",Chile,far diubb ahora mag ster h bitat sustentable eficiencia energ tica ubb far diubb desarrollajornada ciclo cone,109,23-9-2020,VIII Bíobío,8,far diubb now mag ster h bitat sustainable energy efficiency ubb far diubb develops cone cycle day,Positivo,Otro Grupo
1850,5f6ab2e6df36abf4cbaf5f7f,1308594138301059072,Wed Sep 23 02:28:49 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…",Santiago de Chile,Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,23-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1851,5f6ab2efdf36abf4cbaf5f8c,1308594174518865920,Wed Sep 23 02:28:58 +0000 2020,RT @gabrielboric: Comparto declaración de @Fenpruss Magallanes ante desafortunadas declaraciones de Ministro Paris sobre posible contaminac…,"Las Condes, Chile",Chile,gabrielboric compa declaraci n fenpruss magallanes desafo unadas declaraciones ministro paris posible ntaminac,110,23-9-2020,RM Metropolitana,13,gabrielboric comparison statement fenpruss magallanes defy statements minister paris possible ntaminac,Neutro,Otro Grupo
1852,5f6ab2f8df36abf4cbaf5f99,1308594210426236933,Wed Sep 23 02:29:06 +0000 2020,RT @rocio_besoain: Algunos de los desafíos que estamos abordando en el grupo de Ciudad y Cambio Climático del @cndu_chile para avanzar a ci…,"Concepción, Chile",Chile,rocio besoain desaf abordando grupo ciudad cambio clim cndu chile avanzar ci,76,23-9-2020,VIII Bíobío,8,rocio besoain challenge addressing city group climate change cndu chile advance ci,Neutro,Cambio Climático
1853,5f6ab309df36abf4cbaf5faf,1308594284132790272,Wed Sep 23 02:29:24 +0000 2020,RT @PaulinaAstrozaS: Estoy escuchando al Presidente @sebastianpinera en #UNGA Habló más de 5 minutos de la importancia de luchar contra el…,"Coquimbo, Chile",Chile,paulinaastrozas escuchando presidente sebastianpinera unga habl m s minutos impo ancia luchar ntra,98,23-9-2020,IV Coquimbo,4,paulinaastrozas listening president sebastianpinera unga spoke more minutes impo old fight ntra,Neutro,Otro Grupo
1854,5f6ab30bdf36abf4cbaf5fb2,1308594293498667010,Wed Sep 23 02:29:26 +0000 2020,RT @Farcodiubb: Este martes 22 de septiembre desde las 17: 30 Hrs.,"Concepción, Chile",Chile,far diubb ma septiembre hrs,27,23-9-2020,VIII Bíobío,8,far diubb ma septiembre hrs,Neutro,Otro Grupo
1855,5f6ab314df36abf4cbaf5fc0,1308594329569685509,Wed Sep 23 02:29:35 +0000 2020,"El eterno vicio de ""Negocio"" hace que no se firme el tratado. Pero al TPP11 le abrieron las piernas con lubricante… https://t.co/Qw3K9fjbgE",Chile,Chile,eterno vicio negocio hace firme tratado tpp abrieron piernas n lubricante s t qw k fjbge,88,23-9-2020,No Especifíca,17,Eternal vice business makes firm treaty tpp spread legs n lube s t qw k fjbge,Neutro,Otro Grupo
1856,5f6ab32ddf36abf4cbaf5fde,1308594433919782918,Wed Sep 23 02:30:00 +0000 2020,"Minsal descarta contaminación de muestras tras alza de contagios en Magallanes

https://t.co/WSvsOzMCUN","Santiago, Chile",Chile,minsal desca ntaminaci n muestras tras alza ntagios magallanes s t wsvsozmcun,77,23-9-2020,RM Metropolitana,13,minsal decontamination samples after hike ntagios magallanes s t wsvsozmcun,Neutro,Contaminación
1857,5f6ab335df36abf4cbaf5ff0,1308594468568862723,Wed Sep 23 02:30:08 +0000 2020,"RT @CisternaOsorio: Algunos razonable% interpelan, increpan a Piñera x su llamado en la ONU a combatir el Calentamiento Global y su posteri…",Chile,Chile,cisternaosorio razonable interpelan increpan pi x llamado onu mbatir calentamiento global posteri,97,23-9-2020,No Especifíca,17,Cisternaosorio reasonable they challenge pi x called un mbatir global warming poster,Neutro,Cambio Climático
1858,5f6ab33ddf36abf4cbaf5ffe,1308594501569728514,Wed Sep 23 02:30:16 +0000 2020,"RT @24HorasTVN: Ambientalistas denunciaron la salida a la venta en un sitio estadounidense de la isla, la cual es parte de la tierra ancest…",Región de Valparaiso,Chile,horastvn ambientalistas denunciaron salida venta sitio estadounidense isla pa tierra ancest,91,23-9-2020,V Valparaíso,5,hours tvn environmentalists denounce exit sale american site island of ancestral land,Neutro,Otro Grupo
1859,5f6ab34edf36abf4cbaf6013,1308594571773968384,Wed Sep 23 02:30:33 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Concepción, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,23-9-2020,VIII Bíobío,8,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1860,5f6ab354df36abf4cbaf6023,1308594599070498817,Wed Sep 23 02:30:39 +0000 2020,ay no la demencia,chile,Chile,ay demencia,11,23-9-2020,No Especifíca,17,oh dementia,Neutro,Otro Grupo
1861,5f6ab36adf36abf4cbaf6041,1308594689663266816,Wed Sep 23 02:31:01 +0000 2020,RT @futuro_360: #DesafíoTierra| Aníbal Pauchard sobre informe global de la biodiversidad: “Realmente es como haberse puesto unas metas dura…,Región de Valparaiso,Chile,futuro desaf otierra an bal pauchard informe global biodiversidad realmente mo haberse puesto unas metas dura,109,23-9-2020,V Valparaíso,5,future challenge otierra an bal pauchard global report biodiversity really mo have set some tough goals,Neutro,Biología
1862,5f6ab37cdf36abf4cbaf6054,1308594764774858752,Wed Sep 23 02:31:19 +0000 2020,"RT @matiasasun: Algo MUY MALO debes estar haciendo con tu ""negocio"" para que te dé miedo firmar un acuerdo cuyo objetivo es proteger el Med…","Santiago, Chile",Chile,matiasasun malo debes haciendo n negocio d miedo firmar acuerdo cuyo objetivo proteger med,90,23-9-2020,RM Metropolitana,13,matias asun bad you must do a scary business sign an agreement whose objective is to protect med,Neutro,Otro Grupo
1863,5f6ab382df36abf4cbaf6059,1308594789840027652,Wed Sep 23 02:31:25 +0000 2020,"RT @24HorasTVN: Ambientalistas denunciaron la salida a la venta en un sitio estadounidense de la isla, la cual es parte de la tierra ancest…","Punta Arenas, Magallanes,Chile",Chile,horastvn ambientalistas denunciaron salida venta sitio estadounidense isla pa tierra ancest,91,23-9-2020,XII Magallanes,12,hours tvn environmentalists denounce exit sale american site island of ancestral land,Neutro,Otro Grupo
1864,5f6ab3aadf36abf4cbaf608f,1308594958077698048,Wed Sep 23 02:32:05 +0000 2020,"RT @transforma_tur: Recuerda que existe un Kit de herramientas para implementación de protocolos en la #ReaperturaDelTurismo 🇨🇱 
Es descarg…","Las Condes, Chile",Chile,transforma tur recuerda existe kit herramientas implementaci n proto reape uradelturismo descarg,96,23-9-2020,RM Metropolitana,13,transform tur remember there is a toolkit implementation proto reopening uradeturismo download,Neutro,Otro Grupo
1865,5f6ab3acdf36abf4cbaf6093,1308594968622174210,Wed Sep 23 02:32:07 +0000 2020,"RT @DMatamala: Este jueves, 3er capítulo de 360°: el modelo en debate en @CNNChile. 
Chao a la lógica crecimiento versus medio ambiente, ho…","Chiloé, Chile",Chile,dmatamala jueves er cap tulo modelo debate cnnchile chao l gica crecimiento versus medio ambiente ho,100,23-9-2020,RM Metropolitana,13,dmatamala thursday er chapter model debate cnnchile chao l gica growth versus environment ho,Positivo,Medio Ambiente
1866,5f6ab3bbdf36abf4cbaf60a4,1308595028059660289,Wed Sep 23 02:32:21 +0000 2020,RT @VivaChileTV: Para proteger el medio ambiente NO se necesita estar firmando tratados internacionales que le roban soberanía a los chilen…,"Curicó, Chile",Chile,vivachiletv proteger medio ambiente necesita firmando tratados internacionales roban soberan chilen,99,23-9-2020,VII Maule,7,vivachiletv protect environment needs signing international treaties steal Chilean sovereignty,Neutro,Medio Ambiente
1867,5f6ab3d6df36abf4cbaf60c1,1308595141733691393,Wed Sep 23 02:32:48 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Santa Cruz, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,23-9-2020,No Especifíca,17,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1868,5f6ab3dcdf36abf4cbaf60d3,1308595166748512256,Wed Sep 23 02:32:54 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","San Miguel, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,23-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1869,5f6ab3dddf36abf4cbaf60d8,1308595172557627398,Wed Sep 23 02:32:56 +0000 2020,RT @EcoInventos: Es horrible que tengamos que luchar contra nuestros gobiernos para salvar el medio ambiente. https://t.co/f6hqRurnpl,En algun lugar de Chile,Chile,inventos horrible luchar ntra gobiernos salvar medio ambiente s t f hqrurnpl,76,23-9-2020,No Especifíca,17,horrible inventions fight ntra governments save environment s t f hqrurnpl,Neutro,Medio Ambiente
1870,5f6ab406df36abf4cbaf6120,1308595344654176256,Wed Sep 23 02:33:37 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"Copiapó, Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,23-9-2020,III Atacama,3,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1871,5f6ab409df36abf4cbaf6128,1308595356054294529,Wed Sep 23 02:33:40 +0000 2020,"RT @cseebach: El 35% de la energía que consume Chile es transporte, 98% de eso derivados del petróleo con un 11% kerosene de avión. 
@Airbu…","Lo Barnechea, Chile",Chile,cseebach energ nsume chile transpo derivados petr leo n kerosene avi n airbu,76,23-9-2020,RM Metropolitana,13,cseebach energ nsume chile transpo derivados petr leo n kerosene avi n airbu,Neutro,Otro Grupo
1872,5f6ab41edf36abf4cbaf614a,1308595443815927809,Wed Sep 23 02:34:00 +0000 2020,"RT @ONU_derechos: Representante de @ONU_derechos participó de conversatorio con personas defensoras del medio ambiente🌎🌿

Preocupaciones de…","Coquimbo, Chile",Chile,onu derechos representante onu derechos pa icip nversatorio n personas defensoras medio ambiente preocupaciones,111,23-9-2020,IV Coquimbo,4,un rights un representative rights pa icip nversatory n defenders environment concerns,Neutro,Medio Ambiente
1873,5f6ab421df36abf4cbaf6154,1308595458315563008,Wed Sep 23 02:34:04 +0000 2020,RT @latercera: 🔴 Gobierno zanja no firmar Acuerdo de Escazú: los cuatro argumentos para justificar la postura. Cancillería y Medio Ambiente…,Chile,Chile,latercera gobierno zanja firmar acuerdo escaz cuatro argumentos justificar postura canciller medio ambiente,107,23-9-2020,No Especifíca,17,third government ditch sign agreement shortage four arguments justify position chancellor environment,Neutro,Medio Ambiente
1874,5f6ab427df36abf4cbaf6158,1308595481375920133,Wed Sep 23 02:34:09 +0000 2020,"@G_Simonetti @Kauyeken Comunidades y Medio Ambiente: 
Evolución y proyección de una relación estratégica

https://t.co/zJDyV2AN4j",Región de Valparaiso,Chile,g simonetti kauyeken comunidades medio ambiente evoluci n proyecci n relaci n estrat gica s t zjdyv an j,104,23-9-2020,V Valparaíso,5,g simonetti kauyeken communities environment evolution projection strategic relationship s t zjdyv an j,Neutro,Medio Ambiente
1875,5f6ab430df36abf4cbaf6163,1308595520693309442,Wed Sep 23 02:34:19 +0000 2020,RT @juancarlossaid: En magallanes ubican 1.5 contactos por caso (menos q el número promedio de personas por hogar). No sé q otra explicació…,"Coquimbo, Chile",Chile,juancarlossaid magallanes ubican ntactos caso menos q n mero promedio personas hogar s q explicaci,98,23-9-2020,IV Coquimbo,4,juancarlossaid magallanes locate contacts case less q n mere average persons household s q explanation,Neutro,Otro Grupo
1876,5f6ab455df36abf4cbaf619b,1308595677837103104,Wed Sep 23 02:34:56 +0000 2020,RT @elbachil: Una vez más son las comunidades las q velan por la integridad de la Ñuke Mapu.🌱🌳💓,Ventanas...Chile,Chile,elbachil vez m s munidades q velan integridad uke mapu,54,23-9-2020,No Especifíca,17,elbachil once more munities that watch over integrity uke mapu,Neutro,Otro Grupo
1877,5f6ab45fdf36abf4cbaf61ab,1308595718383448065,Wed Sep 23 02:35:06 +0000 2020,"RT @LaReaccion2: Somos el sur, somos la tierra, el bosque y la montaña, el mar y el volcán, somos la reacción y ante tanta coaxión hemos su…","Santiago, Chile",Chile,lareaccion sur tierra bosque monta mar volc n reacci n tanta axi n,66,23-9-2020,RM Metropolitana,13,the south reaction land forest mount sea volcano reaction so much axi n,Neutro,Bosques
1878,5f6ab462df36abf4cbaf61ae,1308595731582857222,Wed Sep 23 02:35:09 +0000 2020,RT @futuro_360: #DesafíoTierra| Aníbal Pauchard sobre informe global de la biodiversidad: “Realmente es como haberse puesto unas metas dura…,"Coquimbo, Chile",Chile,futuro desaf otierra an bal pauchard informe global biodiversidad realmente mo haberse puesto unas metas dura,109,23-9-2020,IV Coquimbo,4,future challenge otierra an bal pauchard global report biodiversity really mo have set some tough goals,Neutro,Biología
1879,5f6ab463df36abf4cbaf61b1,1308595733931712515,Wed Sep 23 02:35:10 +0000 2020,RT @marcelomena: https://t.co/tJtoew1azE Estudio de @CR2_uchile y académicos PUCV miembros de @AccionClimaPUCV analizan las fuentes de agua…,Santiago de chile,Chile,marcelomena s t tjtoew aze estudio cr uchile acad s pucv miembros accionclimapucv analizan fuentes agua,103,23-9-2020,RM Metropolitana,13,marcelomena s t tjtoew aze studio cr uchile acad s pucv members Acciónclimapucv analyze sources of water,Neutro,Otro Grupo
1880,5f6ab464df36abf4cbaf61b6,1308595740734828544,Wed Sep 23 02:35:11 +0000 2020,"RT @f3ll3y: Carabineros concurre a verificar denuncia hecha por el werken de Llanquihue, sobre destrucción de bosque nativo por parte de in…",Ventanas...Chile,Chile,f ll carabineros ncurre verificar denuncia hecha werken llanquihue destrucci n bosque nativo pa in,98,23-9-2020,No Especifíca,17,f ll carabineros ncurre verify complaint made werken llanquihue destruction native forest pa in,Negativo,Bosques
1881,5f6ab46adf36abf4cbaf61bb,1308595762784342018,Wed Sep 23 02:35:17 +0000 2020,RT @gabrielboric: Comparto declaración de @Fenpruss Magallanes ante desafortunadas declaraciones de Ministro Paris sobre posible contaminac…,"Coquimbo, Chile",Chile,gabrielboric compa declaraci n fenpruss magallanes desafo unadas declaraciones ministro paris posible ntaminac,110,23-9-2020,IV Coquimbo,4,gabrielboric comparison statement fenpruss magallanes defy statements minister paris possible ntaminac,Neutro,Otro Grupo
1882,5f6ab474df36abf4cbaf61d1,1308595805587230720,Wed Sep 23 02:35:27 +0000 2020,"RT @matiasasun: Algo MUY MALO debes estar haciendo con tu ""negocio"" para que te dé miedo firmar un acuerdo cuyo objetivo es proteger el Med…","Santiago, Chile",Chile,matiasasun malo debes haciendo n negocio d miedo firmar acuerdo cuyo objetivo proteger med,90,23-9-2020,RM Metropolitana,13,matias asun bad you must do a scary business sign an agreement whose objective is to protect med,Neutro,Otro Grupo
1883,5f6ab479df36abf4cbaf61de,1308595824813912073,Wed Sep 23 02:35:31 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Santiago, Chile.",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,23-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1884,5f6ab479df36abf4cbaf61e1,1308595825493323777,Wed Sep 23 02:35:31 +0000 2020,Grupo interdisciplinario de investigadores determinó que bosques antiguos sureños almacenan más agua que cualquier… https://t.co/i40og8lYV2,Chile,Chile,grupo interdisciplinario investigadores determin bosques antiguos sure almacenan m s agua cualquier s t i og lyv,112,23-9-2020,No Especifíca,17,interdisciplinary group researchers determined ancient forests sure store more water any s t i og lyv,Positivo,Bosques
1885,5f6ab479df36abf4cbaf61e3,1308595825791172609,Wed Sep 23 02:35:32 +0000 2020,"RT @mjoelizalde: El mismo día que Piñera habla sobre el cambio climático en la Asamblea General, el Canciller nos va a explicar porque es m…","Coquimbo, Chile",Chile,mjoelizalde mismo d pi habla cambio clim asamblea general canciller va explicar m,81,23-9-2020,IV Coquimbo,4,mjoelizalde himself d pi speaks climate change general assembly chancellor will explain m,Neutro,Cambio Climático
1886,5f6ab484df36abf4cbaf61f9,1308595872335368192,Wed Sep 23 02:35:43 +0000 2020,"RT @LoQueSePudu: Comprar en Shein, Ebay, Aliexpress, entre otros, significa apoyar la ""esclavitud"" de muchos chinos (incluyendo niños) que…","Concepción, Chile",Chile,loquesepudu comprar shein ebay aliexpress significa apoyar esclavitud chinos incluyendo,87,23-9-2020,VIII Bíobío,8,what you could buy shein ebay aliexpress means supporting chinese slavery including,Neutro,Otro Grupo
1887,5f6ab492df36abf4cbaf6214,1308595932318109697,Wed Sep 23 02:35:57 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"Frutillar, Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,23-9-2020,X Los Lagos,10,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1888,5f6ab497df36abf4cbaf6221,1308595952182276096,Wed Sep 23 02:36:02 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Pichilemu,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,23-9-2020,No Especifíca,17,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1889,5f6ab499df36abf4cbaf6225,1308595959119650816,Wed Sep 23 02:36:03 +0000 2020,RT @pamela_poo: Grupo interdisciplinario de investigadores determinó que bosques antiguos sureños almacenan más agua que cualquier otro eco…,Chile,Chile,pamela poo grupo interdisciplinario investigadores determin bosques antiguos sure almacenan m s agua cualquier,110,23-9-2020,No Especifíca,17,pamela poo interdisciplinary group researchers determined ancient forests sure store more water any,Positivo,Bosques
1890,5f6ab4a2df36abf4cbaf6237,1308596000332931072,Wed Sep 23 02:36:13 +0000 2020,RT @caahroooh: Y ustedes realmente creen que pueda haber contaminación en los laboratorios? #puq 🙄,"Ñuñoa, Chile",Chile,caahroooh ustedes realmente creen pueda haber ntaminaci n laboratorios puq,74,23-9-2020,RM Metropolitana,13,caahroooh you really believe there may be contamination labs puq,Neutro,Contaminación
1891,5f6ab4a4df36abf4cbaf623c,1308596008834670593,Wed Sep 23 02:36:15 +0000 2020,"RT @f3ll3y: Esta es la denuncia del Weken de Lanquihue, quien lleva días denunciando este daño al bosque por parte de la constructora Stang…",Ventanas...Chile,Chile,f ll denuncia weken lanquihue lleva d as denunciando da bosque pa nstructora stang,82,23-9-2020,No Especifíca,17,f ll denounces weken lanquihue for days denouncing the forest pa nstructora stang,Neutro,Bosques
1892,5f6ab4addf36abf4cbaf6250,1308596046948438016,Wed Sep 23 02:36:24 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"Santiago, Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,23-9-2020,RM Metropolitana,13,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1893,5f6ab4afdf36abf4cbaf6253,1308596052250025984,Wed Sep 23 02:36:26 +0000 2020,RT @f3ll3y: Werken de Llanquihue denuncia a constructora Stange (ex general de carabineros en tiempos de  dictadura Rodolfo Stange) de irru…,Ventanas...Chile,Chile,f ll werken llanquihue denuncia nstructora stange ex general carabineros tiempos dictadura rodolfo stange irru,110,23-9-2020,No Especifíca,17,f ll werken llanquihue denounces nstructora stange former general carabineros times dictatorship rodolfo stange irru,Neutro,Otro Grupo
1894,5f6ab4bedf36abf4cbaf6269,1308596114518667266,Wed Sep 23 02:36:40 +0000 2020,"RT @matiasasun: Algo MUY MALO debes estar haciendo con tu ""negocio"" para que te dé miedo firmar un acuerdo cuyo objetivo es proteger el Med…",chile,Chile,matiasasun malo debes haciendo n negocio d miedo firmar acuerdo cuyo objetivo proteger med,90,23-9-2020,No Especifíca,17,matias asun bad you must do a scary business sign an agreement whose objective is to protect med,Neutro,Otro Grupo
1895,5f6ab4dbdf36abf4cbaf6298,1308596238393241600,Wed Sep 23 02:37:10 +0000 2020,"RT @G_Simonetti: Sin participación efectiva de la ciudadanía no hay conservación de la biodiversidad posible. 
Por eso desde @Kauyeken segu…","Coquimbo, Chile",Chile,g simonetti pa icipaci n efectiva ciudadan nservaci n biodiversidad posible kauyeken segu,89,23-9-2020,IV Coquimbo,4,g simonetti effective pa icipation citizens nservaci n biodiversity possible kauyeken followed,Neutro,Biología
1896,5f6ab4dedf36abf4cbaf629f,1308596249466200066,Wed Sep 23 02:37:13 +0000 2020,"RT @LaReaccion2: Somos el sur, somos la tierra, el bosque y la montaña, el mar y el volcán, somos la reacción y ante tanta coaxión hemos su…","Frutillar. Los Lagos, Chile",Chile,lareaccion sur tierra bosque monta mar volc n reacci n tanta axi n,66,23-9-2020,RM Metropolitana,13,the south reaction land forest mount sea volcano reaction so much axi n,Neutro,Bosques
